WBAN,Name,State,Location,Latitude,Longitude,StationHeight,Barometer,TimeZone
21510,KAILUA/KONA,HI,KONA INTL AT KEAHOLE ARPT,19.73556,-156.04889,13.11,3149.34,-10
21514,MAUNA LOA,HI,MAUNA LOA 5 NNE,19.5354,-155.576,3407.36,,-10
21515,HILO,HI,HILO 5 S,19.645,-155.0827,189.59,,-10
21603,"JOHNSTON ISLAND, JOHNSTON ATOLL",UM,JOHNSTON ATOLL AIRPORT,16.73333,-169.51667,5.18,304.78,-10
22001,DEL RIO,TX,LAUGHLIN AFB AIRPORT,29.366670000000003,-100.78333,329.49,0.0,-6
22010,DEL RIO,TX,DEL RIO INTERNATIONAL AIRPORT,29.3784,-100.927,313.03,34845.95,-6
22016,PANTHER JUNCTION,TX,PANTHER JUNCTION 2 N,29.3483,-103.2093,1064.97,,-6
22501,"KEKAHA, KAUAI",HI,BARKING SANDS PACIFIC MISSILE RANGE FAC ARPT,22.03333,-159.78333,3.66,575.69,-10
22508,WAHIAWA,HI,WHEELER ARMY AIRFIELD,21.48722,-158.02806,255.12,,-10
22514,OAHU,HI,BARBERS POINT,21.316670000000002,-158.06667,10.06,1828.65,-10
22516,KAHULUI,HI,KAHULUI AIRPORT,20.899720000000002,-156.42861000000002,15.24,1490.01,-10
22519,KANEOHE,HI,KANEOHE MCAS,21.45,-157.78333,5.49,372.5,-10
22521,HONOLULU,HI,HONOLULU INTERNATIONAL AIRPORT,21.32389,-157.92944,4.57,609.55,-10
22524,LANAI CITY,HI,LANAI AIRPORT,20.7895,-156.9485,398.68,0.0,-10
22534,KAUNAKAKAI,HI,MOLOKAI AIRPORT,21.1545,-157.0961,135.33,15441.94,-10
22536,LIHUE,HI,LIHUE AIRPORT,21.98389,-159.34056,45.11,3521.85,-10
22551,KAPOLEI,HI,KALAELOA AIRPORT (JOHN RODGERS FIELD),21.316670000000002,-158.06667,10.06,1828.65,-10
22552,LAHAINA,HI,KAPTALUA AIRPORT,20.9625,-156.6753,78.03,0.0,-10
22701,"SAND ISLAND, MIDWAY ISLAND",UM,HENDERSON FIELD AIRPORT,28.2,-177.38333,3.96,0.0,-11
23002,ALAMOGORDO,NM,HOLLOMAN AFB AIRPORT,32.85,-106.1,1247.55,0.0,-7
23007,CHILDRESS,TX,CHILDRESS MUNICIPAL ARPT,34.4272,-100.2831,594.97,66136.2,-6
23008,CLOVIS,NM,CANNON AFB AIRPORT,34.38333,-103.31667,1309.12,0.0,-7
23009,ROSWELL,NM,ROSWELL INTERNATIONAL AIR CENTER AP,33.3075,-104.5083,1118.31,123670.96,-7
23020,LIBERAL,KS,LIBERAL MUNICIPAL AIRPORT,37.05,-100.96667,878.74,,-6
23023,MIDLAND,TX,MIDLAND INTERNATIONAL AIRPORT,31.9475,-102.2086,872.34,97053.94,-6
23033,SWEETWATER,TX,AVENGER FIELD AIRPORT,32.47333,-100.46639,726.95,,-6
23034,SAN ANGELO,TX,SAN ANGELO REGIONAL/MATHS FIELD AP,31.351670000000002,-100.495,576.68,64138.23,-6
23036,AURORA,CO,BUCKLEY AIR FORCE BASE,39.71667,-104.75,1725.78,0.0,-7
23040,WINK,TX,WINKLER COUNTY AIRPORT,31.7801,-103.2018,859.54,95123.7,-6
23042,LUBBOCK,TX,LUBBOCK INTERNATIONAL AIRPORT,33.6656,-101.8231,987.86,110362.45,-6
23044,EL PASO,TX,EL PASO INTERNATIONAL AIRPORT,31.81111,-106.37583000000001,1193.6,133593.09,-7
23047,AMARILLO,TX,AMARILLO RICK HUSBAND INTL AIRPORT,35.13,-101.43,1098.5,121537.54,-6
23048,TUCUMCARI,NM,TUCUMCARI MUNICIPAL ARPT,35.18222,-103.60306,1231.09,137351.98,-7
23049,SANTA FE,NM,SANTA FE MUNICIPAL AIRPORT,35.61694,-106.08888999999999,1933.65,214527.81,-7
23050,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT AIRPORT,35.0419,-106.6155,1619.71,179749.58,-7
23051,CLAYTON,NM,CLAYTON MUNICIPAL AIRPARK AIRPORT,36.4486,-103.1539,1515.47,168337.45,-7
23052,RATON,NM,RATON MUNI/CREWS FIELD APT,36.74139,-104.50222,1935.18,215442.13,-7
23054,LAS VEGAS,NM,LAS VEGAS MUNICIPAL ARPT,35.65417,-105.14193999999999,2095.5,232374.08,-7
23055,GUADALUPE PASS,TX,GUADALUPE PASS AMOS,31.83111,-104.80889,1662.99,184761.44,-7
23061,ALAMOSA,CO,SAN LUIS VALLEY REGIONAL AIRPORT,37.4389,-105.8613,2298.5,255198.35,-7
23063,EAGLE,CO,EAGLE CO REGIONAL AIRPORT,39.65,-106.91667,1991.87,,-7
23064,GARDEN CITY,KS,GARDEN CITY REGIONAL ARPT,37.92722,-100.72471999999999,878.43,97528.03,-6
23065,GOODLAND,KS,RENNER FIELD/GOODLAND MINI AIRPORT,39.36722,-101.69333,1124.1,123840.28,-7
23066,GRAND JUNCTION,CO,GRAND JUNCTION REGIONAL AIRPORT,39.1342,-108.54,1474.93,163427.18,-7
23067,LA JUNTA,CO,LA JUNTA MUNICIPAL AIRPORT,38.0494,-103.5122,1284.73,142025.2,-7
23070,TRINIDAD,CO,PERRY STOKES AIRPORT,37.26222,-104.33778000000001,1750.47,194683.56,-7
23077,CLOVIS,NM,CLOVIS MUNICIPAL AIRPORT,34.43333,-103.08333,1284.12,,-7
23078,DEMING,NM,DEMING MUNICIPAL AIRPORT,32.26222,-107.72056,1317.96,145750.23,-7
23081,GALLUP,NM,GALLUP MUNICIPAL AIRPORT,35.5144,-108.794,1971.45,219065.57,-7
23090,FARMINGTON,NM,FOUR CORNERS REGIONAL ARPT,36.74361,-108.22917,1677.01,187301.23,-7
23091,FORT STOCKTON,TX,FORT STOCKTON-PECOS CO APT,30.91194,-102.91667,917.45,102099.66,-6
23094,HOBBS,NM,LEA COUNTY REGIONAL AIRPORT,32.688,-103.21700000000001,1115.87,0.0,-7
23097,PLAINVIEW,TX,HALE COUNTY AIRPORT,34.16667,-101.71667,1028.4,,-6
23098,ROCKSPRINGS,TX,EDWARDS COUNTY AIRPORT,29.94667,-100.17333,722.99,0.0,-6
23104,PHOENIX,AZ,WILLIAMS GATEWAY AIRPORT,33.3,-111.66667,421.23,,-7
23109,TUCSON,AZ,DAVIS-MONTHAN AFB AIRPORT,32.16667,-110.88333,824.18,0.0,-7
23110,LEMOORE,CA,NAVAL AIR STATION,36.33333,-119.95,71.32,8228.93,-8
23111,GLENDALE,AZ,LUKE AFB AIRPORT,33.55,-112.36667,330.71,0.0,-7
23112,LAS VEGAS,NV,NELLIS AFB AIRPORT,36.25,-115.03333,569.37,0.0,-8
23114,EDWARDS,CA,EDWARDS AIR FORCE BASE,34.9,-117.86667,701.65,0.0,-8
23119,RIVERSIDE,CA,MARCH AIR RESERVE BASE,33.9,-117.25,467.87,0.0,-8
23129,LONG BEACH,CA,LONG BEACH / DAUGHERTY FIELD / AIRPORT,33.8116,-118.1463,12.19,1252.96,-8
23130,VAN NUYS,CA,VAN NUYS AIRPORT,34.209720000000004,-118.48917,243.54,27294.3,-8
23131,VICTORVILLE,CA,SOUTHERN CALIFORNIA LOGISTICS AIRPORT,34.58333,-117.38333,879.35,,-8
23136,CAMARILLO,CA,CAMARILLO AIRPORT,34.21667,-119.08333,19.81,2268.88,-8
23141,NELLIS AIR FORCE BASE,NV,INDIAN SPRING AUX AIRFIELD,36.58333,-115.68333,951.89,0.0,-8
23149,PORTERVILLE,CA,PORTERVILLE MUNICIPAL ARPT,36.02944,-119.0625,134.72,,-8
23152,BURBANK,CA,BURBANK-GLENDALE-PASA ARPT,34.200559999999996,-118.3575,223.11,24856.1,-8
23153,TONOPAH,NV,TONOPAH AIRPORT,38.0511,-117.0902,1656.28,183576.2,-8
23154,ELY,NV,ELY AIRPORT/YELLAND FIELD/AIRPORT,39.2952,-114.8466,1908.66,211818.69,-8
23155,BAKERSFIELD,CA,MEADOWS FIELD AIRPORT,35.4344,-119.0542,149.96,17338.32,-8
23157,BISHOP,CA,BISHOP AIRPORT,37.3711,-118.35799999999999,1263.4,139248.36,-8
23158,BLYTHE,CA,BLYTHE AIRPORT,33.6186,-114.7142,119.48,13342.38,-8
23159,BRYCE CANYON,UT,BRYCE CANYON AIRPORT,37.70639,-112.14556,2313.13,256959.27,-7
23160,TUCSON,AZ,TUCSON INTERNATIONAL AIRPORT,32.1313,-110.9552,778.76,87402.73,-7
23161,DAGGETT,CA,BARSTOW-DAGGETT AIRPORT,34.8536,-116.7858,587.96,65289.6,-8
23162,DELTA,UT,DELTA MUNICIPAL AIRPORT,39.38333,-112.51666999999999,1449.32,,-7
23169,LAS VEGAS,NV,MCCARRAN INTERNATIONAL AIRPORT,36.0719,-115.1634,664.46,70809.41,-8
23170,HANKSVILLE,UT,HANKSVILLE,38.3706,-110.7153,1354.53,0.0,-7
23174,LOS ANGELES,CA,LOS ANGELES INTERNATIONAL AIRPORT,33.938,-118.3888,99.36,11039.63,-8
23176,MILFORD,UT,MILFORD MUNICIPAL AIRPORT,38.41667,-113.01666999999999,1534.06,170504.74,-7
23179,NEEDLES,CA,NEEDLES AIRPORT,34.7675,-114.6188,278.59,31120.92,-8
23182,PALMDALE,CA,PDLE PRODN FLT/TST AF PLT,34.62944,-118.08361000000001,786.99,86759.31,-8
23183,PHOENIX,AZ,PHOENIX SKY HARBOR INTL AIRPORT,33.4277,-112.0038,337.41,37453.47,-7
23184,PRESCOTT,AZ,ERNEST A. LOVE FIELD ARPT,34.65167,-112.42083000000001,1539.85,169421.09,-7
23185,RENO,NV,RENO/TAHOE INTERNATIONAL AIRPORT,39.4838,-119.7711,1341.12,149238.21,-8
23186,ST GEORGE,UT,ST GEORGE MUNICIPAL ARPT,37.1,-113.6,896.42,,-7
23187,SANDBERG,CA,SANDBERG,34.7436,-118.7242,1378.61,153030.96,-8
23188,SAN DIEGO,CA,SAN DIEGO INTERNATIONAL AIRPORT,32.7336,-117.1831,8.53,2742.98,-8
23190,SANTA BARBARA,CA,SANTA BARBARA MUNICIPAL AIRPORT,34.4258,-119.8425,6.1,507.96,-8
23191,AVALON,CA,CATALINA AIRPORT,33.405,-118.41583,488.29,54622.47,-8
23194,WINSLOW,AZ,WINSLOW-LINDBERGH REGIONAL AIRPORT,35.0281,-110.7208,1488.34,165662.2,-7
23195,YUMA,AZ,YUMA MARINE CORPS AIR STATION/YUMA INTL AIRPORT,32.66667,-114.6,65.84,,-7
23199,EL CENTRO,CA,NAF,32.81667,-115.68333,-13.11,-1286.83,-8
23202,FAIRFIELD,CA,TRAVIS AIR FORCE BASE,38.26667,-121.93333,18.9,0.0,-8
23206,SACRAMENTO,CA,SACRAMENTO MATHER AIRPORT,38.56667,-121.3,29.26,,-8
23213,SANTA ROSA,CA,SONOMA COUNTY AIRPORT,38.5038,-122.8102,45.11,4503.9,-8
23224,AUBURN,CA,AUBURN MUNICIPAL AIRPORT,38.95472,-121.08193999999999,466.65,,-8
23225,EMIGRANT GAP,CA,BLUE CANYON - NYACK ARPT,39.2774,-120.7102,1610.26,178665.94,-8
23230,OAKLAND,CA,METRO OAKLAND INTL AIRPORT,37.72139,-122.22083,26.82,2980.02,-8
23232,SACRAMENTO,CA,SACRAMENTO EXECUTIVE AIRPORT,38.5069,-121.495,7.62,1388.42,-8
23233,SALINAS,CA,SALINAS MUNICIPAL AIRPORT,36.6636,-121.6081,23.47,2675.25,-8
23234,SAN FRANCISCO,CA,SAN FRANCISCO INTERNATIONAL AIRPORT,37.6197,-122.3647,5.49,3013.89,-8
23237,STOCKTON,CA,STOCKTON METROPOLITAN AIRPORT,37.8891,-121.2258,8.23,914.33,-8
23239,ALAMEDA,CA,NAVAL AIR STATION,37.73333,-122.31667,3.96,2099.56,-8
23240,CROWS LANDING,CA,NAVAL AUXILIARY LANDING FIELD,37.4,-121.13333,56.69,4944.13,-8
23243,LOMPOC,CA,LOMPOC AIRPORT,34.66667,-120.46667,26.52,,-8
23244,MOUNTAIN VIEW,CA,MOFFETT FEDERAL AIRFLD APT,37.40583,-122.04806,10.36,1591.6,-8
23254,CONCORD,CA,BUCHANAN FIELD AIRPORT,37.9917,-122.055,18.29,1354.56,-8
23257,MERCED,CA,MRCD MUNI/MACREADY FLD APT,37.28472,-120.51278,47.55,5316.63,-8
23258,MODESTO,CA,MDSTO CTY-CO H SHAM FD APT,37.6241,-120.9505,29.57,3386.39,-8
23259,MONTEREY,CA,MONTEREY PENINSULA AIRPORT,36.58806,-121.84528,67.06,7416.19,-8
23271,SACRAMENTO,CA,DOWNTOWN,38.5555,-121.4169,7.62,846.6,-8
23272,SAN FRANCISCO C.O.,CA,DOWNTOWN,37.7705,-122.4269,22.86,2539.79,-8
23273,SANTA MARIA,CA,SANTA MARIA PUB/CAPT G A HANCOCK AP,34.8994,-120.4486,72.54,8296.66,-8
23275,UKIAH,CA,UKIAH MUNICIPAL AIRPORT,39.12583,-123.20083000000001,190.8,21266.53,-8
23277,WATSONVILLE,CA,WATSONVILLE MUNICIPAL ARPT,36.935829999999996,-121.78861,48.77,4944.13,-8
23285,LIVERMORE,CA,LIVERMORE MUNICIPAL ARPT,37.6927,-121.8144,121.01,13173.06,-8
23289,PALO ALTO,CA,PALO ALTO AIRPORT OF SANTA CLARA COUNTY,37.46667,-122.11667,1.22,0.0,-8
23293,SAN JOSE,CA,N Y. MINETA SN JO INTL APT,37.3591,-121.92399999999999,15.24,3047.75,-8
23801,TROY,AL,TROY 2 W,31.7901,-86.0004,,,-6
23802,THOMASVILLE,AL,THOMASVILLE 2 S,31.8814,-87.7367,,,-6
23803,HOLLY SPRINGS,MS,HOLLY SPRINGS 4 N,34.8223,-89.4348,147.52,,-6
23901,CALDWELL,TX,CALDWELL MUNICIPAL AIRPORT,30.515559999999997,-96.70416999999999,119.18,,-6
23902,SEMINOLE,OK,SEMINOLE MUNICIPAL AIRPORT,35.27472,-96.675,312.12,,-6
23903,TUNICA,MS,TUNICA MUNICIPAL AIRPORT,34.68111,-90.34666999999999,59.13,,-6
23904,BATESVILLE,AR,BATESVILLE 8 WNW,35.8201,-91.7812,138.68,,-6
23906,PORT ARANSAS,TX,PORT ARANSAS 32 NNE,28.3045,-96.823,4.57,,-6
23907,AUSTIN,TX,AUSTIN 33 NW,30.6222,-98.0846,414.83,,-6
23908,JOPLIN,MO,JOPLIN 24 N,37.4277,-94.5829,290.17,,-6
23909,SALEM,MO,SALEM 10 W,37.6344,-91.7226,365.15,,-6
24006,RAPID CITY,SD,ELLSWORTH AIR FORCE BASE,44.15,-103.1,999.44,0.0,-7
24011,BISMARCK,ND,BISMARCK MUNICIPAL AIRPORT,46.7825,-100.7572,505.97,56010.89,-6
24012,DICKINSON,ND,DICKINSON THEODORE ROOSEVELT RGNL ARPT,46.7994,-102.7972,787.3,87842.96,-7
24013,MINOT,ND,MINOT INTERNATIONAL ARPT,48.2552,-101.2733,522.43,57771.81,-6
24015,AKRON,CO,COLORADO PLAINS RGNL ARPT,40.16667,-103.21667,1408.48,157941.23,-7
24017,CHADRON,NE,CHADRON MUNICIPAL AIRPORT,42.8374,-103.0981,1004.62,112326.56,-7
24018,CHEYENNE,WY,CHEYENNE AIRPORT,41.15,-104.8167,1871.47,207517.98,-7
24021,LANDER,WY,HUNT FIELD AIRPORT,42.8154,-108.7261,1694.08,188283.28,-7
24022,LARAMIE,WY,LARAMIE REGIONAL AIRPORT,41.3167,-105.6833,2216.51,246224.42,-7
24023,NORTH PLATTE,NE,"NORTH PLATTE RGNL AP, LEE BIRD FD AP",41.1213,-100.6694,849.48,94175.51,-6
24024,PHILIP,SD,PHILIP AIRPORT,44.051109999999994,-101.60110999999999,674.22,74771.49,-7
24025,PIERRE,SD,PIERRE REGIONAL AIRPORT,44.3813,-100.2855,526.08,58584.55,-6
24027,ROCK SPRINGS,WY,RCK SRINGS-SWETWTER CO APT,41.5944,-109.0529,2055.88,229021.56,-7
24028,SCOTTSBLUFF,NE,WESTERN NE REGIONAL/HEILIG FIELD AP,41.8705,-103.59299999999999,1206.4,133728.54,-7
24029,SHERIDAN,WY,SHERIDAN COUNTY AIRPORT,44.7694,-106.9688,1209.45,133593.09,-7
24030,SIDNEY,NE,SIDNEY MUNICIPAL AIRPORT,41.0993,-102.9863,1312.47,145276.13,-7
24032,VALENTINE,NE,MILLER FIELD AIRPORT,42.8783,-100.55,791.87,87673.64,-6
24033,BILLINGS,MT,BILLINGS LOGAN INTERNATIONAL AIRPORT,45.8069,-108.5422,1088.14,121300.49,-7
24036,LEWISTOWN,MT,LEWISTOWN MUNICIPAL ARPT,47.0492,-109.4578,1263.7,140365.87,-7
24037,MILES CITY,MT,FRANK WILEY FIELD AIRPORT,46.4266,-105.8825,802.84,89062.06,-7
24044,ALLIANCE,NE,ALLIANCE MUNICIPAL AIRPORT,42.0573,-102.8017,1197.56,132949.67,-7
24045,CODY,WY,YELLOWSTONE REGIONAL ARPT,44.51667,-109.01666999999999,1552.96,,-7
24046,CRAIG,CO,CRAIG-MOFFAT AIRPORT,40.492779999999996,-107.52417,1887.63,209685.27,-7
24048,GREYBULL,WY,SOUTH BIG HORN COUNTY ARPT,44.516940000000005,-108.08221999999999,1198.78,132407.85,-7
24051,GREELEY,CO,GREELEY-WELD COUNTY ARPT,40.435559999999995,-104.63194,1417.02,,-7
24057,RAWLINS,WY,RAWLINS MUNI/HARVEY FIELD ARPT,41.8,-107.2,2055.27,228174.96,-7
24061,RIVERTON,WY,RIVERTON REGIONAL AIRPORT,43.064170000000004,-108.45889,1684.02,188723.51,-7
24062,WORLAND,WY,WORLAND MUNICIPAL AIRPORT,43.96583,-107.95083000000001,1283.21,141347.92,-7
24087,GLENDIVE,MT,DAWSON COMMUNITY AIRPORT,47.13333,-104.8,748.89,,-7
24089,CASPER,WY,NATRONA COUNTY INTERNATIONAL AP,42.8977,-106.4739,1612.39,181205.73,-7
24090,RAPID CITY,SD,RAPID CITY REGIONAL AIRPORT,44.0433,-103.0536,965.61,106772.88,-7
24091,IMPERIAL,NE,IMPERIAL MUNICIPAL AIRPORT,40.51,-101.62,997.61,110802.68,-6
24101,OGDEN,UT,HILL AFB AIRPORT,41.11667,-111.96667,1459.69,0.0,-7
24103,DUGWAY PROVING GROUND,UT,MICHAEL AAF AIRPORT,40.18333,-112.93333,1325.58,0.0,-7
24106,MOUNTAIN HOME,ID,MOUNTAIN HOME AFB AIRPORT,43.05,-115.86667,913.18,0.0,-7
24110,MOSES LAKE,WA,GRANT COUNTY INTL AIRPORT,47.20778,-119.31917,364.54,39959.4,-8
24112,GREAT FALLS,MT,MALMSTROM AFHP HELIPORT,47.51667,-111.18333,1058.27,0.0,-7
24114,SPOKANE,WA,FAIRCHILD AIR FORCE BASE,47.63333,-117.65,750.11,0.0,-8
24119,BATTLE MOUNTAIN,NV,BATTLE MOUNTAIN AIRPORT,40.6118,-116.8917,1381.35,,-8
24121,ELKO,NV,ELKO REGIONAL AIRPORT,40.8288,-115.7886,1546.56,171994.75,-8
24126,OGDEN,UT,OGDEN-HINCKLEY AIRPORT,41.19611,-112.01138999999999,1353.01,150389.58,-7
24127,SALT LAKE CITY,UT,SALT LAKE CITY INTERNATIONAL AIRPORT,40.7781,-111.9694,1288.39,143041.11,-7
24128,WINNEMUCCA,NV,WINNEMUCCA MUNICIPAL AIRPORT,40.9017,-117.80799999999999,1314.91,145614.77,-8
24130,BAKER CITY,OR,BAKER CITY MUNICIPAL ARPT,44.8428,-117.8086,1028.09,113884.3,-8
24131,BOISE,ID,BOISE AIR TERMINAL/GOWEN FD AIRPORT,43.5666,-116.2405,874.17,96884.62,-7
24132,BOZEMAN,MT,GALLATIN FIELD AIRPORT,45.788000000000004,-111.1608,1356.06,152489.14,-7
24133,BURLEY,ID,BURLEY MUNICIPAL AIRPORT,42.5416,-113.7661,1267.05,140569.05,-7
24135,BUTTE,MT,BERT MOONEY AIRPORT,45.9647,-112.5006,1686.46,187572.14,-7
24136,COEUR D'ALENE,ID,COEUR D'ALENE AIR TERM APT,47.76667,-116.81667,707.14,,-8
24137,CUT BANK,MT,CUT BANK MUNICIPAL AIRPORT,48.6033,-112.3752,1169.82,130545.33,-7
24138,DILLON,MT,DILLON AIRPORT,45.2575,-112.5544,1591.67,176803.42,-7
24141,EPHRATA,WA,EPHRATA MUNICIPAL AIRPORT,47.3078,-119.5154,383.74,42634.65,-8
24143,GREAT FALLS,MT,GREAT FALLS INTERNATIONAL AIRPORT,47.4733,-111.3822,1114.65,124382.1,-7
24144,HELENA,MT,HELENA REGIONAL AIRPORT,46.6056,-111.9636,1178.97,130951.7,-7
24145,IDAHO FALLS,ID,IDAHO FALLS REGIONAL ARPT,43.51639,-112.06721999999999,1445.97,161463.08,-7
24146,KALISPELL,MT,GLACIER PARK INTERNATIONAL AIRPORT,48.3042,-114.2636,906.17,100948.29,-7
24148,LA GRANDE,OR,LA GRANDE/UNION COUNTY APT,45.28333,-118.0,828.14,,-8
24149,LEWISTON,ID,LEWISTON-NEZ PERCE COUNTY AIRPORT,46.3747,-117.0156,437.69,49001.06,-8
24150,LIVINGSTON,MT,MISSION FIELD AIRPORT,45.6983,-110.4408,1407.57,157636.45,-7
24151,MALAD CITY,ID,MALAD CITY AIRPORT,42.1492,-112.2873,1372.51,0.0,-7
24152,MEACHAM,OR,MEACHAM,45.511390000000006,-118.42472,1135.68,126278.48,-8
24153,MISSOULA,MT,MISSOULA INTERNATIONAL AIRPORT,46.9208,-114.0925,972.01,108432.21,-7
24154,MULLAN PASS,ID,MULLAN PASS,47.45694,-115.645,1851.36,205689.33,-8
24155,PENDLETON,OR,EASTERN OR REGIONAL AT PENDLETON AP,45.6983,-118.8547,461.47,51337.67,-8
24156,POCATELLO,ID,POCATELLO REGIONAL AIRPORT,42.9202,-112.5711,1364.89,150829.81,-7
24157,SPOKANE,WA,SPOKANE INTERNATIONAL AIRPORT,47.6216,-117.52799999999999,720.85,80731.54,-8
24160,WALLA WALLA,WA,WALLA WALLA REGIONAL ARPT,46.09472,-118.28693999999999,367.28,40433.5,-8
24162,ONTARIO,OR,ONTARIO MUNICIPAL AIRPORT,44.020559999999996,-117.01278,668.43,74229.67,-7
24163,PASCO,WA,TRI-CITIES AIRPORT,46.26667,-119.11667,122.53,13579.42,-8
24164,BIG PINEY,WY,BIG PINEY-MARBLETON ARPT,42.58444,-110.1075,2125.68,235252.51,-7
24165,KEMMERER,WY,KEMMERER MUNICIPAL AIRPORT,41.823890000000006,-110.55694,2220.47,,-7
24166,JACKSON,WY,JACKSON HOLE AIRPORT,43.6,-110.73333000000001,1965.05,,-7
24172,LOVELOCK,NV,DERBY FIELD AIRPORT,40.0681,-118.5692,1189.94,132170.8,-8
24174,PROVO,UT,PROVO MUNICIPAL AIRPORT,40.21889,-111.72333,1370.69,,-7
24180,BRIGHAM CITY,UT,BRIGHAM CITY AIRPORT,41.55222,-112.06222,1288.08,,-7
24193,WENDOVER,UT,WENDOVER AIRPORT,40.7206,-114.0358,1290.83,,-7
24196,SALMON,ID,LEMHI COUNTY AIRPORT,45.11667,-113.88333,1232.31,,-7
24198,WEST YELLOWSTONE,MT,WEATHER SERVICE OFFICE,44.65,-111.1,2030.88,,-7
24201,FORT LEWIS/TACOMA,WA,GRAY AFF AIRPORT,47.08333,-122.58333,92.05,0.0,-8
24202,CORVALLIS,OR,CORVALLIS MUNICIPAL APRT,44.5,-123.28333,74.98,,-8
24207,TACOMA,WA,MCCHORD AFB AIRPORT,47.15,-122.48333000000001,98.45,0.0,-8
24213,EUREKA,CA,WOODLEY ISLAND (NEW 10/94),40.8097,-124.1602,18.29,677.28,-8
24215,MOUNT SHASTA,CA,MOUNT SHASTA,41.3325,-122.33278,1077.47,119878.21,-8
24216,RED BLUFF,CA,RED BLUFF MUNICIPAL ARPT,40.1519,-122.2536,107.59,11649.18,-8
24217,BELLINGHAM,WA,BELLINGHAM INTL AIRPORT,48.793890000000005,-122.53721999999999,46.02,5689.14,-8
24219,THE DALLES,WA,MUNICIPAL AIRPORT,45.6194,-121.1661,64.01,7991.88,-8
24220,ELLENSBURG,WA,BOWERS FIELD AIRPORT,47.03389,-120.53028,537.97,57805.68,-8
24221,EUGENE,OR,MAHLON SWEET FIELD AIRPORT,44.1278,-123.2206,113.69,12292.6,-8
24222,EVERETT,WA,SNOHOMISH CO (PAINE FD) AP,47.907779999999995,-122.28028,184.71,23196.77,-8
24223,KELSO,WA,KELSO-LONGVIEW AIRPORT,46.11667,-122.89388999999998,6.1,,-8
24225,MEDFORD,OR,ROGUE VALLEY INTL-MEDFORD AIRPORT,42.3811,-122.8722,405.08,44158.53,-8
24227,OLYMPIA,WA,OLYMPIA AIRPORT,46.9733,-122.9033,60.96,6874.37,-8
24229,PORTLAND,OR,PORTLAND INTERNATIONAL AIRPORT,45.5958,-122.6093,32.61,7551.65,-8
24230,REDMOND,OR,ROBERTS FIELD AIRPORT,44.2558,-121.1392,940.0,104029.9,-8
24231,ROSEBURG,OR,ROSEBURG REGIONAL AIRPORT,43.238890000000005,-123.35472,155.14,17236.73,-8
24232,SALEM,OR,MCNARY FIELD AIRPORT,44.905,-123.0011,61.26,6705.05,-8
24233,SEATTLE,WA,SEATTLE-TACOMA INTERNATIONAL AIRPORT,47.4444,-122.3138,132.28,14696.93,-8
24234,SEATTLE,WA,BOEING FLD/KING CO INTL AP,47.53028,-122.30083,9.14,609.55,-8
24235,SEXTON SUMMIT,OR,SEXTON SUMMIT,42.6003,-123.3641,1170.74,129766.46,-8
24237,STAMPEDE PASS,WA,STAMPASS PASS FLTWO,47.2767,-121.3372,1209.14,134236.5,-8
24241,TOLEDO,WA,TOLEDO-WINLOCK ED CARLSON MEMORIAL FIELD AIRPORT,46.48333,-122.81667,114.3,0.0,-8
24242,PORTLAND,OR,PORTLAND-TROUTDALE AIRPORT,45.551109999999994,-122.40888999999999,8.84,1727.06,-8
24243,YAKIMA,WA,YAKIMA AIR TERMINAL/MCALSR FIELD AP,46.5683,-120.5428,324.92,36403.69,-8
24255,WHIDBEY ISLAND,WA,WHIDBEY ISLAND NAS,48.35,-122.66667,14.33,1151.37,-8
24257,REDDING,CA,REDDING MUNICIPAL AIRPORT,40.5175,-122.2986,153.01,16999.68,-8
24259,MONTAGUE,CA,SISKIYOU COUNTY AIRPORT,41.7806,-122.4717,804.98,89603.88,-8
24267,BROOKINGS,OR,BROOKINGS AIRPORT,42.07444,-124.29,139.9,,-8
24281,SEATTLE C.O.,WA,WSMO (EMSU),47.65,-122.3,841.55,846.6,-8
24283,ARCATA/EUREKA,CA,ARCATA AIRPORT,40.97806,-124.10861000000001,64.01,7619.38,-8
24284,NORTH BEND,OR,NORTH BEND MUNICIPAL ARPT,43.41333,-124.24361,5.18,56959.08,-8
24285,NEWPORT,OR,NEWPORT MUNICIPAL AIRPORT,44.58333,-124.05,48.77,,-8
24286,CRESCENT CITY,CA,JACK MCNAMARA FIELD ARPT,41.78028,-124.23666999999999,16.76,1964.11,-8
25308,ANNETTE,AK,ANNETTE ISLAND AIRPORT,55.0389,-131.5787,33.53,3860.48,-9
25309,JUNEAU,AK,JUNEAU INTERNATIONAL AIRPORT,58.3566,-134.564,7.32,1354.56,-9
25310,ANGOON,AK,ANGOON SEAPLANE BASE,57.49889,-134.58639,0.0,,-9
25322,GUSTAVUS,AK,GUSTAVUS,58.4111,-135.7089,9.14,0.0,-9
25323,HAINES,AK,HAINES,59.24333000000001,-135.50943999999998,4.88,880.46,-9
25325,KETCHIKAN,AK,KETCHIKAN INTL AIRPORT,55.356669999999994,-131.71167,29.26,2878.43,-9
25329,PETERSBURG,AK,JAMES A JOHNSON AIRPORT,56.8055,-132.9372,32.61,0.0,-9
25331,PALMER,AK,PALMER MUNICIPAL AIRPORT,61.5961,-149.0916,75.59,8432.11,-9
